Repetition,"Start date","End date",Duration,Benchmark,"Class","Zram % (gb)","Tempo de CPU","Memoria media (KB)","Falhas maiores","Falhas menores",Swaps,"Troca de contextos","Troca de contextos voluntarias","Uso de cpu"
1,"26/11/2024 18:24:36","26/11/2024 18:24:36","0:00.00","ft","D"," 50% ( 0 gb)","0.00","0","0","118","0","0","1","33%"
1,"26/11/2024 18:24:46","26/11/2024 18:24:46","0:00.00","ft","D"," 75% ( 0 gb)","0.00","0","0","119","0","0","1","50%"
1,"26/11/2024 18:24:56","26/11/2024 18:24:56","0:00.00","ft","D","100% ( 0 gb)","0.00","0","0","119","0","0","1","100%"
1,"26/11/2024 18:25:13","26/11/2024 18:25:19","0:04.65","lu","D","  0% ( 0 gb)","3.70","0","165","1904797","0","165","578","298%"
1,"26/11/2024 18:25:29","26/11/2024 18:25:38","0:07.97","lu","D"," 25% ( 0 gb)","7.12","0","358099","2357625","0","1069","44","257%"
1,"26/11/2024 18:25:49","26/11/2024 18:26:02","0:12.18","lu","D"," 50% ( 0 gb)","8.22","0","441347","2438954","0","1243","49","180%"
1,"26/11/2024 18:26:13","26/11/2024 18:26:28","0:14.79","lu","D"," 75% ( 0 gb)","9.81","0","250350","2234539","0","750","299","155%"
1,"26/11/2024 18:26:40","26/11/2024 18:26:57","0:16.90","lu","D","100% ( 0 gb)","9.49","0","516867","2513173","0","1594","114","137%"
1,"26/11/2024 18:27:11","26/11/2024 18:27:11","0:00.04","mg","D","  0% ( 0 gb)","0.00","0","6","130","0","0","11","7%"
1,"26/11/2024 18:27:21","26/11/2024 18:27:26","0:03.69","mg","D"," 25% ( 0 gb)","8.43","0","74","2380003","0","820","350","277%"
1,"26/11/2024 18:27:37","26/11/2024 18:27:42","0:05.03","mg","D"," 50% ( 0 gb)","11.35","0","23","2867286","0","923","38","273%"
1,"26/11/2024 18:27:53","26/11/2024 18:28:00","0:06.39","mg","D"," 75% ( 0 gb)","15.09","0","23","3379399","0","1446","42","278%"
1,"26/11/2024 18:28:11","26/11/2024 18:28:19","0:07.91","mg","D","100% ( 0 gb)","18.69","0","20","3866585","0","2042","31","277%"
1,"26/11/2024 18:28:37","26/11/2024 18:28:43","0:05.90","sp","D","  0% ( 0 gb)","3.73","0","6","1894961","0","164","17","369%"
1,"26/11/2024 18:28:54","26/11/2024 18:29:03","0:08.36","sp","D"," 25% ( 0 gb)","8.52","0","116","1914516","0","1068","42","318%"
1,"26/11/2024 18:29:14","26/11/2024 18:29:26","0:11.22","sp","D"," 50% ( 0 gb)","7.75","0","50","1908659","0","1049","47","231%"
1,"26/11/2024 18:29:37","26/11/2024 18:29:52","0:14.65","sp","D"," 75% ( 0 gb)","7.65","0","101","1906946","0","953","41","177%"
1,"26/11/2024 18:30:03","26/11/2024 18:30:18","0:14.79","sp","D","100% ( 0 gb)","8.13","0","122","1902365","0","661","96","177%"
1,"26/11/2024 18:30:40","26/11/2024 18:30:47","0:06.91","ua","D","  0% ( 0 gb)","3.68","0","9","1898478","0","224","33","371%"
1,"26/11/2024 18:30:58","26/11/2024 19:51:31","1:20:32","ua","D"," 25% ( 0 gb)","10.77","0","1145209","2209435","0","145552","1478","398%"
1,"26/11/2024 19:51:42","26/11/2024 21:12:28","1:20:46","ua","D"," 50% ( 0 gb)","16.70","0","2332737","2312155","0","153662","2137","398%"
1,"26/11/2024 21:12:39","26/11/2024 22:33:45","1:21:05","ua","D"," 75% ( 0 gb)","34.16","0","5055086","2281902","0","169552","2730","397%"
1,"26/11/2024 22:33:57","26/11/2024 23:55:21","1:21:24","ua","D","100% ( 0 gb)","62.13","0","8456278","2395841","0","190442","3265","397%"
