Repetition,"Start date","End date",Duration,Benchmark,"Class","Zram % (gb)","Tempo de CPU","Memoria media (KB)","Falhas maiores","Falhas menores",Swaps,"Troca de contextos","Troca de contextos voluntarias","Uso de cpu"
14,"14/11/2024 18:54:23","14/11/2024 18:54:23","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","29","0","0","1","69%"
15,"14/11/2024 18:54:23","14/11/2024 18:54:23","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
16,"14/11/2024 18:54:23","14/11/2024 18:54:23","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
17,"14/11/2024 18:54:23","14/11/2024 18:54:23","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
18,"14/11/2024 18:54:23","14/11/2024 18:54:23","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
19,"14/11/2024 18:54:23","14/11/2024 18:54:23","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
20,"14/11/2024 18:54:23","14/11/2024 18:54:23","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
21,"14/11/2024 18:54:23","14/11/2024 18:54:23","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
22,"14/11/2024 18:54:23","14/11/2024 18:54:23","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
23,"14/11/2024 18:54:23","14/11/2024 18:54:23","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
24,"14/11/2024 18:54:23","14/11/2024 18:54:23","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","71%"
25,"14/11/2024 18:54:23","14/11/2024 18:54:23","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","71%"
26,"14/11/2024 18:54:23","14/11/2024 18:54:23","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","70%"
27,"14/11/2024 18:54:23","14/11/2024 18:54:23","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","29","0","0","1","69%"
28,"14/11/2024 18:54:23","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
29,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
30,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","0","66%"
31,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","29","0","0","1","68%"
32,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
33,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
34,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
35,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
36,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
37,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","0","73%"
38,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","0","59%"
39,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
40,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
41,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
42,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
43,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
44,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
45,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
46,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
47,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
48,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
49,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
50,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
51,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
52,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
53,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","56%"
54,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
55,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
56,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
57,"14/11/2024 18:54:24","14/11/2024 18:54:24","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
58,"14/11/2024 18:54:24","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","29","0","0","1","66%"
59,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","55%"
60,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
61,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
62,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
63,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
64,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
65,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
66,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","29","0","0","1","55%"
67,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
68,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
69,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
70,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
71,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","29","0","0","1","56%"
72,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
73,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
74,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
75,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
76,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
77,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","58%"
78,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
79,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
80,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
81,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
82,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
83,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
84,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
85,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
86,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
87,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
88,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
89,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
90,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
91,"14/11/2024 18:54:25","14/11/2024 18:54:25","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
92,"14/11/2024 18:54:25","14/11/2024 18:54:26","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
93,"14/11/2024 18:54:26","14/11/2024 18:54:26","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
94,"14/11/2024 18:54:26","14/11/2024 18:54:26","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
95,"14/11/2024 18:54:26","14/11/2024 18:54:26","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
96,"14/11/2024 18:54:26","14/11/2024 18:54:26","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
97,"14/11/2024 18:54:26","14/11/2024 18:54:26","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
98,"14/11/2024 18:54:26","14/11/2024 18:54:26","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
99,"14/11/2024 18:54:26","14/11/2024 18:54:26","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
100,"14/11/2024 18:54:26","14/11/2024 18:54:26","0:00.00","BT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
1,"14/11/2024 18:54:36","14/11/2024 18:54:36","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
2,"14/11/2024 18:54:36","14/11/2024 18:54:36","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
3,"14/11/2024 18:54:36","14/11/2024 18:54:36","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
4,"14/11/2024 18:54:36","14/11/2024 18:54:36","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","71%"
5,"14/11/2024 18:54:36","14/11/2024 18:54:36","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
6,"14/11/2024 18:54:36","14/11/2024 18:54:36","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
7,"14/11/2024 18:54:36","14/11/2024 18:54:36","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
8,"14/11/2024 18:54:36","14/11/2024 18:54:36","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
9,"14/11/2024 18:54:36","14/11/2024 18:54:36","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
10,"14/11/2024 18:54:36","14/11/2024 18:54:36","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
11,"14/11/2024 18:54:36","14/11/2024 18:54:36","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
12,"14/11/2024 18:54:36","14/11/2024 18:54:36","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
13,"14/11/2024 18:54:36","14/11/2024 18:54:36","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
14,"14/11/2024 18:54:36","14/11/2024 18:54:36","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
15,"14/11/2024 18:54:36","14/11/2024 18:54:36","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
16,"14/11/2024 18:54:36","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
17,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
18,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
19,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
20,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
21,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
22,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
23,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
24,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
25,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
26,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
27,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
28,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
29,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
30,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","29","0","0","0","76%"
31,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
32,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
33,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","66%"
34,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
35,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
36,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","55%"
37,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
38,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
39,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
40,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
41,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
42,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","58%"
43,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
44,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
45,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","68%"
46,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
47,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
48,"14/11/2024 18:54:37","14/11/2024 18:54:37","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
49,"14/11/2024 18:54:37","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
50,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","56%"
51,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
52,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
53,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
54,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
55,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
56,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
57,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
58,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","68%"
59,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","68%"
60,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","74%"
61,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
62,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
63,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
64,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
65,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
66,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
67,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
68,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
69,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","56%"
70,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
71,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
72,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
73,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
74,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
75,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
76,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","56%"
77,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
78,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
79,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
80,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
81,"14/11/2024 18:54:38","14/11/2024 18:54:38","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
82,"14/11/2024 18:54:38","14/11/2024 18:54:39","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
83,"14/11/2024 18:54:39","14/11/2024 18:54:39","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
84,"14/11/2024 18:54:39","14/11/2024 18:54:39","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
85,"14/11/2024 18:54:39","14/11/2024 18:54:39","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
86,"14/11/2024 18:54:39","14/11/2024 18:54:39","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
87,"14/11/2024 18:54:39","14/11/2024 18:54:39","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
88,"14/11/2024 18:54:39","14/11/2024 18:54:39","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","55%"
89,"14/11/2024 18:54:39","14/11/2024 18:54:39","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
90,"14/11/2024 18:54:39","14/11/2024 18:54:39","0:00.00","BT","C"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","68%"
