Repetition,"Start date","End date",Duration,Benchmark,"Class","Zram % (gb)","Tempo de CPU","Memoria media (KB)","Falhas maiores","Falhas menores",Swaps,"Troca de contextos","Troca de contextos voluntarias","Uso de cpu"
14,"13/11/2024 14:42:33","13/11/2024 14:42:33","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","63%"
15,"13/11/2024 14:42:33","13/11/2024 14:42:33","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
16,"13/11/2024 14:42:33","13/11/2024 14:42:33","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","56%"
17,"13/11/2024 14:42:33","13/11/2024 14:42:33","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
18,"13/11/2024 14:42:33","13/11/2024 14:42:33","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
19,"13/11/2024 14:42:33","13/11/2024 14:42:33","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
20,"13/11/2024 14:42:33","13/11/2024 14:42:33","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","56%"
21,"13/11/2024 14:42:33","13/11/2024 14:42:33","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
22,"13/11/2024 14:42:33","13/11/2024 14:42:33","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
23,"13/11/2024 14:42:33","13/11/2024 14:42:33","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","58%"
24,"13/11/2024 14:42:33","13/11/2024 14:42:33","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
25,"13/11/2024 14:42:33","13/11/2024 14:42:33","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
26,"13/11/2024 14:42:33","13/11/2024 14:42:33","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
27,"13/11/2024 14:42:33","13/11/2024 14:42:33","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
28,"13/11/2024 14:42:33","13/11/2024 14:42:33","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
29,"13/11/2024 14:42:33","13/11/2024 14:42:33","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
30,"13/11/2024 14:42:33","13/11/2024 14:42:33","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
31,"13/11/2024 14:42:33","13/11/2024 14:42:33","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
32,"13/11/2024 14:42:33","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","64%"
33,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","57%"
34,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","80%"
35,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","70%"
36,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
37,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","50%"
38,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
39,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","66%"
40,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
41,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
42,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","69%"
43,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","80%"
44,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
45,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
46,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","64%"
47,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","61%"
48,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
49,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
50,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","65%"
51,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
52,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","59%"
53,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
54,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
55,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","80%"
56,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
57,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","44%"
58,"13/11/2024 14:42:34","13/11/2024 14:42:34","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
59,"13/11/2024 14:42:34","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
60,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
61,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","59%"
62,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","61%"
63,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
64,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
65,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
66,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
67,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
68,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
69,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
70,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
71,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
72,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
73,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
74,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
75,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
76,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
77,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","43%"
78,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
79,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
80,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
81,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
82,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
83,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
84,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","50%"
85,"13/11/2024 14:42:35","13/11/2024 14:42:35","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
86,"13/11/2024 14:42:35","13/11/2024 14:42:36","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
87,"13/11/2024 14:42:36","13/11/2024 14:42:36","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
88,"13/11/2024 14:42:36","13/11/2024 14:42:36","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","50%"
89,"13/11/2024 14:42:36","13/11/2024 14:42:36","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","50%"
90,"13/11/2024 14:42:36","13/11/2024 14:42:36","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","47%"
91,"13/11/2024 14:42:36","13/11/2024 14:42:36","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
92,"13/11/2024 14:42:36","13/11/2024 14:42:36","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
93,"13/11/2024 14:42:36","13/11/2024 14:42:36","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","50%"
94,"13/11/2024 14:42:36","13/11/2024 14:42:36","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","58%"
95,"13/11/2024 14:42:36","13/11/2024 14:42:36","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
96,"13/11/2024 14:42:36","13/11/2024 14:42:36","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
97,"13/11/2024 14:42:36","13/11/2024 14:42:36","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
98,"13/11/2024 14:42:36","13/11/2024 14:42:36","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
99,"13/11/2024 14:42:36","13/11/2024 14:42:36","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
100,"13/11/2024 14:42:36","13/11/2024 14:42:36","0:00.00","BT","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
1,"13/11/2024 14:42:46","13/11/2024 14:42:46","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
2,"13/11/2024 14:42:46","13/11/2024 14:42:46","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","49%"
3,"13/11/2024 14:42:46","13/11/2024 14:42:46","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","77%"
4,"13/11/2024 14:42:46","13/11/2024 14:42:46","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
5,"13/11/2024 14:42:46","13/11/2024 14:42:46","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","49%"
6,"13/11/2024 14:42:46","13/11/2024 14:42:46","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
7,"13/11/2024 14:42:46","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
8,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
9,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
10,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
11,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","50%"
12,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
13,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
14,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
15,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
16,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
17,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
18,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
19,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
20,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
21,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","66%"
22,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
23,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
24,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
25,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
26,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
27,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","58%"
28,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
29,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
30,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
31,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
32,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
33,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
34,"13/11/2024 14:42:47","13/11/2024 14:42:47","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
35,"13/11/2024 14:42:47","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
36,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","59%"
37,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
38,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
39,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
40,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
41,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","62%"
42,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
43,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
44,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","58%"
45,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
46,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
47,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
48,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
49,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
50,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
51,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","78%"
52,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","45%"
53,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
54,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","58%"
55,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","49%"
56,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
57,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","47%"
58,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
59,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
60,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
61,"13/11/2024 14:42:48","13/11/2024 14:42:48","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
62,"13/11/2024 14:42:48","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
63,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
64,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
65,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
66,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
67,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
68,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","0%"
69,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
70,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","65%"
71,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
72,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","59%"
73,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
74,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","64%"
75,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","51%"
76,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","48%"
77,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","65%"
78,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
79,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
80,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
81,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
82,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
83,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
84,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","59%"
85,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","58%"
86,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
87,"13/11/2024 14:42:49","13/11/2024 14:42:49","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
88,"13/11/2024 14:42:49","13/11/2024 14:42:50","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
89,"13/11/2024 14:42:50","13/11/2024 14:42:50","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
90,"13/11/2024 14:42:50","13/11/2024 14:42:50","0:00.00","BT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
